DEPTH,A,B,C_predicted
4681.728,34.54478,66.45045,79.67480648976668
4681.8804,37.86921,61.72045,70.05178187667121
4682.0328,36.44325,63.46972,73.86137290217529
4682.1852,47.16806,66.805,83.64749019810918
4682.3376,31.46332,67.78536,81.25456938637224
4682.49,18.84837,68.52075,77.42812486315408
4682.6424,13.0736,68.87145,74.58836118806354
4682.7948,18.41213,69.05442,78.07311620031726
4682.9472,26.20262,68.2043,80.13455610021478
4683.0996,23.41174,75.34866,89.39086676412174
4683.252,22.00971,76.55076,90.10025900438444
4683.4044,19.68255,76.41879,88.70691337411128
4683.5568,17.8121,76.30452,87.4899577869315
4683.7092,18.79596,76.23271,87.99303453233331
4683.8616,19.25448,76.1907,88.208922155997
4684.014,22.32683,76.16294,89.8190520804994
4684.1664,22.72684,73.5355,86.77368349368015
4684.3188,27.85885,72.07078,86.96925878144648
4684.4712,25.3384,72.53932,86.60113690739183
4684.6236,18.82642,72.41493,83.2768880544013
4684.776,12.82705,72.22852,79.21606338377765
4684.9284,14.23367,72.24196,80.23793500938861
4685.0808,16.25672,72.60488,82.03653771670697
4685.2332,14.90004,74.24605,83.23308629661773
4685.3856,13.93185,75.49329,84.00352630458016
4685.538,13.14254,75.56211,83.48924270221325
4685.6904,13.35982,75.71293,83.8223935926633
4685.8428,13.68579,75.70287,84.05618190792678
4685.9952,13.78943,76.10374,84.57412763678045
4686.1476,13.54368,76.12438,84.41249531533698
4686.3,12.98117,75.89971,83.73678959001947
4686.4524,12.58252,75.9508,83.47819348501811
4686.6048,12.49967,75.92851,83.38768349058333
4686.7572,15.40383,75.751,85.32895795932075
4686.9096,14.49686,75.47195,84.38619501061203
4687.062,13.09755,75.13856,82.97842825509235
4687.2144,13.40754,74.84096,82.87159294358929
4687.3668,15.13795,74.6333,83.85816478254237
4687.5192,17.45256,74.87382,85.62372549453275
4687.6716,19.9571,74.58532,86.7047580133197
4687.824,18.33726,74.53085,85.7329537188459
4687.9764,16.4415,74.73851,84.83647700854166
4688.1288,16.95753,74.75156,85.17500261446959
4688.2812,17.71379,75.24991,86.22600450159598
4688.4336,17.64089,75.60034,86.58921568395772
4688.586,17.29965,75.54614,86.31857765907874
4688.7384,17.55383,75.48643,86.40493296080939
4688.8908,18.82076,75.47299,87.13678446067831
4689.0432,19.79843,75.44388,87.65177246948656
4689.1956,19.10989,75.36905,87.17962145938145
4689.348,17.937,75.28042,86.39521720518756
4689.5004,17.81527,74.90911,85.88346403553383
4689.6528,17.67118,75.33693,86.3021650965559
4689.8052,15.95978,75.34665,85.23900033066306
4689.9576,14.74196,75.42706,84.50771732394058
4690.11,14.20989,75.82577,84.5770283306829
4690.2624,15.17907,76.12642,85.59300777438945
4690.4148,16.02269,76.40126,86.46373912698999
4690.5672,15.99927,76.40937,86.45709524810377
4690.7196,15.8776,76.4774,86.45034880299092
4690.872,16.49957,76.85142,87.26354691294279
4691.0244,16.26059,76.76976,87.01981835846533
4691.1768,15.90488,76.70493,86.71454882319166
4691.3292,14.51761,75.74341,84.70595524645758
4691.4816,13.48784,76.10762,84.35209805966075
4691.634,11.99986,76.35115,83.43197290461414
4691.7864,11.93789,76.36173,83.39140877111797
4691.9388,14.10049,76.80725,85.5581354289993
4692.0912,18.9703,76.96761,88.90548623883991
4692.2436,22.76905,76.6832,90.63296980996542
4692.396,24.28119,76.67726,91.3602513440012
4692.5484,23.44927,76.6722,90.95554884810477
4692.7008,27.58223,76.68122,92.84457582446944
4692.8532,31.34532,76.80417,94.50598634119757
4693.0056,29.97181,76.00273,93.02271895604616
4693.158,32.64111,74.12785,91.64024086015283
4693.3104,48.52679,72.51171,94.04928165452115
4693.4628,76.84507,71.92094,98.86861141130242
4693.6152,55.33725,70.02737,91.54551490841759
4693.7676,37.03051,67.66779,82.74093207698607
4693.92,39.54462,65.98536,80.12035640637686
4694.0724,54.11108,64.9398,81.13536322765279
4694.2248,85.11164,64.96446,86.13041836613559
4694.3772,121.1208,64.75162,89.69181718572666
4694.5296,164.7239,65.31815,94.88788480669407
4694.682,205.8537,68.61502,105.77307558210977
4694.8344,184.6364,70.0869,107.39351230722075
4694.9868,143.9393,70.30959,104.34034880010753
4695.1392,121.7608,70.67974,102.76156422579267
4695.2916,92.4563,70.67059,99.08379460711298
4695.444,74.36963,70.61152,96.19209314152288
4695.5964,51.08113,71.97047,93.83024964348303
4695.7488,43.88222,71.89857,91.89667021681653
4695.9012,52.33753,70.24454,91.26453802658288
4696.0536,52.55888,69.09749,89.27112098901854
4696.206,47.45623,69.0831,88.07409351013236
4696.3584,46.3474,68.97045,87.60201368988652
4696.5108,50.7723,65.77797,82.30015547812557
4696.6632,59.21206,64.92587,82.05780279885107
4696.8156,74.6625,64.56676,83.72669662717337
4696.968,76.56451,65.50475,86.19720292097666
4697.1204,82.71654,65.57144,87.2278131553248
4697.2728,62.83482,67.44294,88.13285114524929
4697.4252,55.19678,67.94943,87.6615872516784
4697.5776,74.01142,68.66882,92.50686172860289
4697.73,80.40413,71.46265,98.67615414825174
4697.8824,61.35051,73.80756,98.93006091737774
4698.0348,49.3795,73.9154,96.33882085564767
4698.1872,37.89471,73.90693,93.10047390569211
4698.3396,33.30632,73.79193,91.42096511001948
4698.492,32.78866,73.50505,90.84461715673778
4698.6444,45.78226,71.88388,92.37692939752296
4698.7968,55.76527,69.87814,91.37291364229186
4698.9492,48.28951,68.7473,87.65817823819862
4699.1016,42.14292,67.87835,84.5252091565691
4699.254,52.82374,65.99143,83.18043356452893
4699.4064,66.84514,63.40709,79.72877010635784
4699.5588,88.16859,63.56802,83.08109705846856
4699.7112,88.01188,63.53007,82.96489584127305
4699.8636,88.26299,62.6709,80.75887392138627
4700.016,62.07527,62.13671,75.75830486806639
4700.1684,52.82632,62.84622,75.96293749706737
4700.3208,55.77067,63.04873,76.99885211990917
4700.4732,60.84365,63.06184,77.9070177439595
4700.6256,52.74559,63.44766,77.40914384262562
4700.778,47.33716,63.54205,76.55655571918311
4700.9304,43.70097,63.54483,75.77831380864339
4701.0828,46.16918,63.7797,76.86476280481203
4701.2352,51.97375,63.87023,78.2629492514042
4701.3876,52.02855,64.03991,78.67042289285048
4701.54,52.06118,64.08435,78.78023342089026
4701.6924,50.1174,64.18817,78.63295964150718
4701.8448,47.19348,64.06158,77.73462050695363
4701.9972,48.59473,63.971,77.81948838495053
4702.1496,58.49798,63.54669,78.69549019911291
4702.302,69.83072,62.9213,78.96130769113394
4702.4544,64.36194,62.09163,75.99827728607319
4702.6068,62.07728,61.99336,75.38559983419142
4702.7592,46.60012,62.02073,72.70454541692489
4702.9116,50.54907,62.16052,73.82631564861225
4703.064,59.42933,62.165,75.40334195112604
4703.2164,90.07086,61.45381,77.64862895436377
4703.3688,85.48562,61.77007,77.99297559824464
4703.5212,91.23567,61.77436,78.67407276606816
4703.6736,67.77927,61.55543,75.08630856466439
4703.826,77.66102,61.61913,76.60741327919632
4703.9784,95.51587,61.8292,79.30217645492176
4704.1308,159.4013,61.89479,85.05006743069183
4704.2832,171.7485,62.07036,86.42162032973442
4704.4356,165.5672,62.02195,85.85814347685533
4704.588,152.4088,62.37473,85.94637168628348
4704.7404,150.8113,62.51738,86.23660891529714
4704.8928,136.9074,62.10196,83.95140425754371
4705.0452,147.065,62.5111,85.93143055028833
4705.1976,145.4032,62.50503,85.78472571298234
4705.35,178.6014,62.38439,87.80513543368697
4705.5024,168.242,61.78616,85.33673259585656
4705.6548,140.3138,61.26492,81.76067282702061
4705.8072,122.6108,61.36246,80.6011203457672
4705.9596,114.4409,61.45972,80.15245030600597
4706.112,110.8335,61.46518,79.83020764306166
4706.2644,111.3858,61.98294,81.3585917281577
4706.4168,130.7121,61.97309,83.06816695172391
4706.5692,160.6041,62.08096,85.68582524043082
4706.7216,178.4818,62.65505,88.5908676281475
4706.874,195.5615,62.75488,89.9693533430215
4707.0264,211.0394,62.72354,90.79469883405869
4707.1788,218.5976,62.92127,91.80980683987617
4707.3312,225.7045,62.67401,91.46395852643467
4707.4836,195.4647,62.43907,89.02937763225485
4707.636,260.2264,62.40201,92.38324422452014
4707.7884,171.6792,62.421,87.45203365222109
4707.9408,149.8035,62.48574,86.06923745192448
4708.0932,120.5487,62.67398,84.15153727492194
4708.2456,152.6654,62.62293,86.67896513497439
4708.398,139.6485,62.64173,85.71390748549041
4708.5504,235.5947,62.90252,92.67662684602595
4708.7028,148.0174,63.10826,87.69123232009699
4708.8552,127.8304,63.14761,86.11226964448768
4709.0076,88.04209,63.2464,82.2397298933364
4709.16,90.28366,63.3105,82.6776702166309
4709.3124,98.31732,63.10427,83.06715732727963
4709.4648,103.127,62.75756,82.66264030839449
4709.6172,97.998,62.53249,81.50325622677477
4709.7696,98.11955,62.42825,81.23369983488162
4709.922,76.55272,62.55907,78.97462392774297
4710.0744,69.43237,62.44715,77.68375196372651
4710.2268,83.57524,62.12327,78.7225786603795
4710.3792,76.11091,61.99032,77.40871183849158
4710.5316,79.96413,61.92106,77.72347003563095
4710.684,70.38882,61.87242,76.30854349412793
4710.8364,74.86366,61.93341,77.08921310162896
4710.9888,96.188,61.93423,79.66704116572743
4711.1412,99.28672,61.92728,79.98065878576885
4711.2936,142.205,62.19456,84.6424068123154
4711.446,129.6961,62.26113,83.80624821303127
4711.5984,99.23697,62.42139,81.33612825107971
4711.7508,79.92641,62.62186,79.58669086198249
4711.9032,76.40297,62.58879,79.03211912804929
4712.0556,85.79015,62.82596,80.86688923510333
4712.208,88.23411,62.77831,81.0397504411602
4712.3604,74.61061,62.73732,79.17286953481083
4712.5128,60.02033,62.88451,77.327623952477
4712.6652,46.11546,63.18053,75.44373798135629
4712.8176,36.7867,63.60204,74.25165899724308
4712.97,42.23254,63.59134,75.55354650942644
4713.1224,50.35636,64.06024,78.38573095147292
4713.2748,41.1362,65.26018,79.00442169327759
4713.4272,36.18576,66.0985,79.44371620582297
4713.5796,25.89649,66.95984,77.77246652649707
4713.732,21.87857,68.39666,78.66812578749085
4713.8844,24.00798,69.77744,81.87952665990335
4714.0368,22.88633,70.41072,82.38305023322208
4714.1892,20.84799,70.34318,81.3251054848774
4714.3416,17.81886,70.9062,80.59029138709435
4714.494,19.584,70.86597,81.47889922054424
4714.6464,30.0655,70.57303,85.52555672140794
4714.7988,32.34026,69.85793,85.15731545354467
4714.9512,31.62345,68.63236,82.82593049525813
4715.1036,29.13821,66.70191,78.45126846773574
4715.256,37.91422,65.65316,79.00512036268923
4715.4084,53.11243,64.66792,80.32667609938218
4715.5608,60.37931,63.62453,79.20858856537508
4715.7132,68.66317,62.4399,77.55211658734947
4715.8656,70.64355,61.35938,74.96045193857397
4716.018,67.10281,60.78651,72.88863488779137
4716.1704,62.34858,60.69236,71.93508753400694
4716.3228,69.15479,60.73673,73.03676102546562
4716.4752,56.81029,60.6089,70.84283992578665
4716.6276,39.0264,61.51818,69.81728011125593
4716.78,35.53191,62.16381,70.56241595852094
4716.9324,34.84466,62.38643,70.91944524975584
4717.0848,34.66078,62.68014,71.5662187189674
4717.2372,35.96622,62.9942,72.64143905025684
4717.3896,35.1302,63.34942,73.24160591770698
4717.542,35.38775,63.3101,73.21997258267152
4717.6944,33.96708,63.14962,72.47088622300723
4717.8468,32.45314,62.90636,71.49278455254039
4717.9992,39.14,62.94894,73.32565151383447
4718.1516,45.19643,62.76676,74.25514549873881
4718.304,42.37041,62.52542,73.05764826962555
4718.4564,41.11684,62.19142,71.96254494661453
4718.6088,42.74731,62.09504,72.08504172457614
4718.7612,44.03162,62.13635,72.46280313587582
4718.9136,40.10066,62.07048,71.43508201032473
4719.066,39.645,61.80289,70.66964012088395
4719.2184,36.68611,61.63995,69.56873802732477
4719.3708,36.42612,61.60307,69.41416685233416
4719.5232,39.05649,61.6494,70.15248954973583
4719.6756,42.14913,61.68232,70.92521999217571
4719.828,46.27917,61.88681,72.30267076603076
4719.9804,48.86208,62.0311,73.1770329701567
4720.1328,45.97539,62.40874,73.54297323017248
4720.2852,39.92998,62.65606,72.816808199222
4720.4376,38.20784,62.72626,72.57325193290433
4720.59,38.25438,62.85202,72.88241905602617
4720.7424,33.95113,63.16617,72.50452082857146
4720.8948,30.37164,63.03727,71.19136454457845
4721.0472,27.71789,63.09616,70.50353743727041
4721.1996,26.75277,63.02993,70.04045825411936
4721.352,28.20126,62.96467,70.36153769210878
4721.5044,30.97187,62.76,70.7324293067294
4721.6568,30.12657,62.83955,70.66694774848823
4721.8092,27.98255,62.719,69.7344320475244
4721.9616,33.58591,62.30862,70.40249606313648
4722.114,40.20776,62.19721,71.77038800283653
4722.2664,40.26781,62.09791,71.54067325465967
4722.4188,41.24309,61.80756,71.04078569329327
4722.5712,43.1158,61.71404,71.21238102839484
4722.7236,45.30419,61.66202,71.53582677273873
4722.876,46.47918,61.57582,71.5521824114593
4723.0284,45.03142,61.6013,71.32575988246128
4723.1808,42.71802,61.50535,70.59990963980586
4723.3332,42.96338,61.40547,70.39759367521057
4723.4856,49.50885,61.44137,71.79008856781392
4723.638,57.24885,61.40553,73.0588782124235
4723.7904,57.78431,61.42302,73.19359929558911
4723.9428,58.71869,61.51297,73.58463186470728
4724.0952,56.23724,61.47039,73.06117434615217
4724.2476,56.26161,61.40888,72.90297701860597
4724.4,54.4073,61.28415,72.25781541064445
4724.5524,53.62889,61.26157,72.06336558974645
4724.7048,55.86659,61.31951,72.60001190612505
4724.8572,57.39719,61.14367,72.38584127592861
4725.0096,58.18928,61.11082,72.42657307382717
4725.162,59.29741,61.09402,72.55901744943512
4725.3144,59.95709,60.99965,72.4081789833643
4725.4668,59.27164,60.95985,72.19226968161334
4725.6192,59.73858,60.93924,72.20998511578475
4725.7716,57.85571,61.10067,72.34526077896787
4725.924,56.36599,61.24901,72.49659480027086
4726.0764,54.90599,61.31921,72.43609514023764
4726.2288,55.04109,61.43838,72.77354376479735
4726.3812,51.29763,61.2555,71.63390155353565
4726.5336,52.33697,61.36371,72.10454850516665
4726.686,53.59047,61.35654,72.30706646395419
4726.8384,55.62868,61.33365,72.59726652374448
4726.9908,53.74879,61.07814,71.59758644245244
4727.1432,53.03985,60.72198,70.5206365127591
4727.2956,54.45588,60.70702,70.72129758001294
4727.448,56.03658,61.08131,71.99408019627668
4727.6004,54.69571,60.82455,71.07938645139929
4727.7528,54.93239,61.15007,71.99183519567819
4727.9052,54.97691,61.13239,71.95229940192326
4728.0576,52.50942,61.19902,71.70169675852041
4728.21,49.5287,61.40568,71.70111304151756
4728.3624,49.52773,61.48005,71.89392989449225
4728.5148,49.64569,61.60264,72.23295029611664
4728.6672,48.43728,61.87157,72.69057205437261
4728.8196,48.13694,62.10227,73.21501432916816
4728.972,47.22008,62.22955,73.35174236010202
4729.1244,48.30964,62.40024,73.9934341135647
4729.2768,45.53399,62.51146,73.703963432946
4729.4292,43.17596,62.6464,73.52849907845561
4729.5816,40.68862,62.7023,73.10388481282385
4729.734,39.67758,62.77557,73.0428737224153
4729.8864,38.92661,62.93849,73.24962975470682
4730.0388,38.02547,62.80517,72.71571513329808
4730.1912,36.76937,62.80733,72.40874315146273
4730.3436,36.2175,62.77487,72.19247555731974
4730.496,37.02849,62.65722,72.11891733777004
4730.6484,38.58435,62.30697,71.65839717779527
4730.8008,40.28753,62.09364,71.53467660056872
4730.9532,43.01144,62.16329,72.31108696172244
4731.1056,43.9015,61.96407,72.00627547262117
4731.258,47.46136,61.69963,72.06243468124985
4731.4104,52.89535,61.58082,72.77124414406973
4731.5628,56.50156,61.60645,73.46336006947003
4731.7152,60.15404,61.54753,73.9075716470169
4731.8676,64.43002,61.24307,73.75173762084994
4732.02,64.84704,61.42003,74.29155020738885
4732.1724,66.68387,61.48355,74.73371265933939
4732.3248,66.21046,61.45088,74.57639533758545
4732.4772,67.68133,61.467,74.83385778436138
4732.6296,65.76969,61.44625,74.49904499792282
4732.782,62.17238,61.38133,73.7816621717331
4732.9344,61.3951,61.55738,74.1302534541106
4733.0868,58.33219,61.66494,73.92188084397611
4733.2392,56.73444,61.91052,74.29499554130147
4733.3916,57.59478,62.08962,74.90311817207787
4733.544,55.65656,62.22736,74.92305452643919
4733.6964,51.51365,62.10718,73.87200286341681
4733.8488,48.63697,62.28058,73.75990417356442
4734.0012,50.1908,62.4156,74.39794377001986
4734.1536,52.646,62.52576,75.13485598648049
4734.306,51.45877,62.53993,74.9485863476837
4734.4584,45.67269,62.71345,74.22610258668747
4734.6108,40.76927,62.82126,73.40687312090472
4734.7632,36.84705,63.13173,73.18683940177145
4734.9156,36.85485,63.28492,73.54324385706173
4735.068,36.41694,63.71091,74.4022424903666
4735.2204,37.02355,64.08441,75.39785597207361
4735.3728,33.32301,64.31911,74.90301663476957
4735.5252,28.28679,64.55887,73.86732784403104
4735.6776,26.87842,65.32647,74.96817546611354
4735.83,26.36967,65.50021,75.13573010438878
4735.9824,26.40594,65.66178,75.47004511349952
4736.1348,26.09682,65.87225,75.77228199165329
4736.2872,26.04685,65.9775,75.95953524086667
4736.4396,25.81219,66.23642,76.37370214524312
4736.592,26.45664,66.31018,76.75355985238217
4736.7444,28.19278,66.45618,77.65433374140694
4736.8968,29.29886,66.68923,78.48173402347804
4737.0492,24.95097,66.70533,76.93556275586454
4737.2016,22.50082,67.41944,77.24095889102657
4737.354,21.51452,67.41515,76.80175579310718
4737.5064,21.01031,67.4299,76.60094372116724
4737.6588,20.2491,67.41704,76.22700538135605
4737.8112,22.09984,67.38342,77.00320003324785
4737.9636,24.59201,66.95761,77.26392841597783
4738.116,27.18927,66.41952,77.22900269837135
4738.2684,27.52618,65.74594,76.03436742738744
4738.4208,27.57546,65.25302,75.06220565517106
4738.5732,29.31077,64.73647,74.57460909395847
4738.7256,31.24789,64.44932,74.57212854994906
4738.878,33.04781,64.25208,74.67824416132343
4739.0304,34.27586,64.06411,74.61373000956371
4739.1828,33.59723,63.87239,74.0000703815811
4739.3352,32.92995,63.79857,73.64744301346492
4739.4876,31.46973,63.97536,73.61228095074115
4739.64,30.11854,63.92826,73.10030462425021
4739.7924,30.57423,63.86578,73.10297460782752
4739.9448,32.27552,63.80619,73.47629135448189
4740.0972,34.54514,63.71917,73.92080930530581
4740.2496,34.36043,63.71771,73.8669732921071
4740.402,34.41142,63.70631,73.85539443322541
4740.5544,36.12449,63.78489,74.49219084356025
4740.7068,34.82436,63.68436,73.9186187480209
4740.8592,33.35992,63.72667,73.60909601769593
4741.0116,31.96733,63.85676,73.49833669922555
4741.164,30.73689,63.76227,72.92455614844441
4741.3164,29.88159,63.8706,72.90117051380564
4741.4688,30.95561,63.75054,72.9643894038403
4741.6212,30.68682,63.73164,72.84188245358159
4741.7736,30.3074,63.70628,72.67095608627864
4741.926,32.11051,63.35881,72.42828843504121
4742.0784,34.66116,63.10122,72.54668165941956
4742.2308,37.56687,62.98954,73.03635790718101
4742.3832,39.66876,62.70903,72.88213619397426
4742.5356,41.08208,62.65018,73.0691090321123
4742.688,41.47071,62.77636,73.4605233930574
4742.8404,41.93072,62.38841,72.62656045452022
4742.9928,42.85048,62.56127,73.25068937595451
4743.1452,43.42913,62.48598,73.19386364113585
4743.2976,43.65213,62.32773,72.85448074365694
4743.45,43.50732,62.46108,73.1500200395789
4743.6024,43.46623,62.52548,73.2981988962856
4743.7548,42.92563,62.37991,72.8251310418346
4743.9072,41.73141,62.3654,72.52597765598195
4744.0596,41.08961,62.56124,72.85652165159796
4744.212,39.8574,62.63884,72.758553408649
4744.3644,38.78748,62.6731,72.58681550597302
4744.5168,38.08166,62.85214,72.84045614447398
4744.6692,37.03885,63.10753,73.17923478842388
4744.8216,36.36923,63.43482,73.76243644020946
4744.974,35.86068,63.47698,73.72587214566353
4745.1264,35.11558,63.7028,74.03875832132685
4745.2788,34.35568,63.69902,73.82376805343596
4745.4312,34.2205,63.85219,74.12882075596528
4745.5836,33.54311,63.70613,73.61461000350289
4745.736,33.27757,63.79769,73.74410161246035
4745.8884,33.39693,63.82823,73.84566381081841
4746.0408,33.06232,63.8698,73.84310724717484
4746.1932,33.14831,63.87435,73.87763209304299
4746.3456,32.98405,63.97209,74.04676086369128
4746.498,33.44624,63.9083,74.03716114020226
4746.6504,33.76934,64.05308,74.44787075990327
4746.8028,33.95551,64.0878,74.57654852131644
4746.9552,34.38279,64.1259,74.77952373099993
4747.1076,34.89109,64.35843,75.4295517913911
4747.26,35.2949,64.46252,75.76727690537196
4747.4124,35.3123,64.47675,75.80296873772643
4747.5648,35.25906,64.56243,75.97407232709597
4747.7172,33.80585,64.39116,75.19704116684328
4747.8696,32.91467,64.53921,75.26030145023613
4748.022,33.41689,64.61254,75.56312870312539
4748.1744,33.9768,64.61787,75.7348582235674
4748.3268,34.17536,64.46005,75.4507651166625
4748.4792,33.0032,64.53978,75.2872854531793
4748.6316,31.84421,64.61397,75.10370528183051
4748.784,32.25491,64.61525,75.22901514339222
4748.9364,32.83659,64.52458,75.20612777670898
4749.0888,33.28167,64.57045,75.43382368888345
4749.2412,33.94479,64.83544,76.19059054703736
4749.3936,35.65946,64.92017,76.85238438934957
4749.546,35.91582,65.14244,77.39437500498497
4749.6984,34.10526,65.26503,77.14111200044645
4749.8508,33.4816,65.32666,77.08775943666365
4750.0032,32.87244,65.36921,76.99553939967056
4750.1556,31.34221,65.5121,76.82214174955725
4750.308,30.17755,65.48899,76.40654868919006
4750.4604,30.59331,65.38673,76.33084338010399
4750.6128,30.54617,65.376,76.2939566322236
4750.7652,30.12934,65.08458,75.56194797227309
4750.9176,31.193,65.29072,76.32213317239359
4751.07,31.41225,65.15844,76.11670131746851
4751.2224,32.74966,65.24378,76.69919876200252
4751.3748,33.51917,65.25436,76.94856049283513
4751.5272,32.63377,65.45217,77.0949259557535
4751.6796,30.29287,65.71077,76.8918991977197
4751.832,29.28097,65.92772,76.9933943178214
4751.9844,28.90902,65.91355,76.84070348522464
4752.1368,28.80887,66.22765,77.42398386418171
4752.2892,27.97892,66.31302,77.30350666910094
4752.4416,27.00075,67.08044,78.40787541715507
4752.594,26.4361,67.32822,78.65501968464977
4752.7464,25.59173,67.43404,78.52608675509151
4752.8988,24.55585,67.52527,78.2829580512236
4753.0512,23.77997,67.68559,78.25342952553153
4753.2036,23.40498,67.81288,78.32223669640722
4753.356,23.31031,68.1349,78.84445614334399
4753.5084,22.7196,68.28297,78.84592882167293
4753.6608,22.18715,68.24795,78.55239869171386
4753.8132,21.71021,68.38002,78.56402728303306
4753.9656,21.5683,68.41846,78.56477962297346
4754.118,22.32125,68.56302,79.14712960680701
4754.2704,23.00357,68.62164,79.54516830943615
4754.4228,22.50238,68.48588,79.09673331303853
4754.5752,22.17274,68.50919,78.99024007712092
4754.7276,22.5392,68.4059,78.97708935230088
4754.88,22.5101,68.52645,79.16881556270474
4755.0324,22.13517,68.40821,78.80248901447744
4755.1848,22.42115,68.47155,79.03666257995614
4755.3372,21.51503,68.69381,79.0029436065041
4755.4896,22.01571,68.93104,79.62487471507237
4755.642,22.49695,68.94155,79.85795099177052
4755.7944,22.94157,69.00166,80.15360237225221
4755.9468,21.65946,69.16351,79.84413726384764
4756.0992,21.13761,69.332,79.8743490854491
4756.2516,20.50164,69.15814,79.29028523073164
4756.404,20.8549,69.4122,79.86924662188439
4756.5564,21.36431,69.42259,80.12671187638774
4756.7088,21.93111,69.54314,80.58305806879133
4756.8612,22.54103,69.57752,80.91528359374297
4757.0136,21.98204,69.57606,80.659184627922
4757.166,19.45492,69.68228,79.60845596136369
4757.3184,19.49909,69.99845,80.12318677040678
4757.4708,19.98092,70.32608,80.87014044698114
4757.6232,19.21224,70.80638,81.19718307997238
4757.7756,18.68043,70.82808,80.94721073269065
4757.928,18.12679,70.90203,80.75493395355531
4758.0804,17.869,70.71924,80.34386822029126
4758.2328,18.08104,71.21006,81.17698504919383
4758.3852,18.38057,71.57926,81.87021386261908
4758.5376,18.88989,71.69893,82.31741090249625
4758.69,19.0646,71.4866,82.1092856444745
4758.8424,18.51753,71.55832,81.91572700408175
4758.9948,18.15746,71.87675,82.16456208661737
4759.1472,17.75395,72.11202,82.2619941275141
4759.2996,17.47118,72.29521,82.34928625667007
4759.452,17.06233,72.44974,82.31793458761453
4759.6044,16.84699,72.49967,82.25630749271726
4759.7568,16.49421,72.5623,82.1261166330808
4759.9092,16.2033,72.60089,81.9981250834857
4760.0616,15.99452,72.51049,81.74789741174651
4760.214,16.05219,72.64618,81.96385836414845
4760.3664,16.28165,72.93148,82.48157503444274
4760.5188,16.50321,73.04538,82.7669843622485
4760.6712,16.70089,73.05114,82.89567300165616
4760.8236,16.47301,73.06202,82.7699723091154
4760.976,15.99662,73.08821,82.50632883944665
4761.1284,15.42362,73.1961,82.27707166959219
4761.2808,15.58643,73.42873,82.67893950539579
4761.4332,15.88828,73.54553,83.02105632997639
4761.5856,15.67612,73.63136,82.9923223557676
4761.738,15.03584,73.75322,82.72192602220413
4761.8904,14.11954,73.51172,81.79221273808874
4762.0428,13.72804,73.54123,81.55023544644445
4762.1952,14.04724,73.77602,82.06794293086826
4762.3476,14.38733,73.74721,82.27136345323679
4762.5,14.9269,73.7495,82.64396388851641
4762.6524,15.01195,73.75794,82.71172509365522
4762.8048,14.25905,73.65297,82.0654466695174
4762.9572,13.46904,74.18521,82.14564040877669
4763.1096,13.49424,74.3213,82.32655696165081
4763.262,13.74441,74.48727,82.70683140531905
4763.4144,13.69663,74.41448,82.58581603157447
4763.5668,13.35669,74.4855,82.41871688478973
4763.7192,13.02749,74.46898,82.15120887571574
4763.8716,12.78901,74.45971,81.9575062596741
4764.024,12.72299,74.4592,81.9058206380921
4764.1764,12.72653,74.45752,81.9065959492554
4764.3288,12.72803,74.22435,81.63280306440276
4764.4812,12.85889,73.96002,81.41745626549744
4764.6336,13.04846,74.71444,82.4538188394106
4764.786,12.91659,74.85675,82.51720460692137
4764.9384,13.49531,74.84839,82.94564916343158
4765.0908,13.12623,74.83959,82.65789244568695
4765.2432,13.00933,74.8334,82.56154104240038
4765.3956,13.0115,74.82008,82.54783613087461
4765.548,12.60672,74.80082,82.2118763785036
4765.7004,12.51774,74.77488,82.11199495831936
4765.8528,13.0267,74.77985,82.51298658333076
4766.0052,13.49541,75.10263,83.2381204008918
4766.1576,13.38634,75.11049,83.1654061419504
4766.31,13.33233,75.06005,83.06715126289627
4766.4624,13.28117,74.7059,82.62012757540658
4766.6148,13.26565,74.64509,82.53759416530184
4766.7672,13.12659,74.57941,82.35590020093815
4766.9196,13.2152,74.56895,82.41061046387095
4767.072,13.32312,74.56435,82.48627007373656
4767.2244,13.36305,74.54491,82.49331313309717
4767.3768,13.45184,74.50583,82.51346381097797
4767.5292,13.29536,74.46797,82.35222909509089
4767.6816,13.55408,74.91118,83.0618931747488
4767.834,13.71632,74.92487,83.19751716069187
4767.9864,14.11437,74.47389,82.9579376787967
4768.1388,13.96347,74.62949,83.03333586683404
4768.2912,13.70579,74.849,83.10196235954022
4768.4436,13.66462,74.71992,82.92155734381335
4768.596,13.81361,74.71834,83.02877125169452
4768.7484,14.01163,74.70157,83.15263281197218
4768.9008,14.20278,74.69334,83.27992803605298
4769.0532,14.35614,74.68079,83.37397351006028
4769.2056,14.60267,74.75351,83.63245215494715
4769.358,14.80334,75.11781,84.19619975836157
4769.5104,15.27629,74.66015,83.98326245371864
4769.6628,15.79839,74.31609,83.91577846787634
4769.8152,15.80242,74.22554,83.80839021964687
4769.9676,15.22867,74.12517,83.3081744519963
4770.12,14.18816,74.03501,82.48382468007397
4770.2724,13.99,73.73923,81.98208142229562
4770.4248,18.37251,72.57242,83.23886162977247
4770.5772,26.25017,72.44395,86.85282969702995
4770.7296,25.39667,72.37647,86.39623496761875
4770.882,24.73688,72.38951,86.12891569772631
4771.0344,32.11767,72.39302,89.02743471822177
4771.1868,31.9583,72.30261,88.83893137320563
